long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
145.1020491057642,-37.4979732246104,803,Whittlesea,8388,297.9799,145.02112402300006,-34.658562168999936,4188,315135.66815646156
153.25529593381793,-28.115358685996465,1282,Guanaba - Springbrook,4371,303.7769,148.17112402300006,-27.758562168999937,7326,501916.28814755933
148.98179296017452,-20.260673920173822,1401,Airlie - Whitsundays,13399,304.0111,148.92112402300006,-20.258562168999937,10729,6342.816206226249
116.18743036382443,-31.754425684924307,1807,Gidgegannup,2827,304.8874,118.32112402300007,-31.658562168999936,5459,202541.45414285772
145.99676295960285,-36.5789185109356,640,Benalla,10402,315.3043,145.77112402300006,-34.35856216899994,4326,247187.3614577263
153.454371786472,-27.546462684300746,1054,Redland Islands,9212,317.0444,148.92112402300006,-25.658562168999936,8281,497569.4972237992
116.28588215537953,-31.96524731642496,1799,Malmalling - Reservoir,10,318.3852,118.32112402300007,-32.25856216899994,5187,194819.48996746025
147.76082332676575,-42.812389863291635,2033,Dodges Ferry - Lewisham,7520,318.3924,148.47112402300007,-42.75856216899994,527,58428.77835235711
145.40839168646067,-37.4910801265352,791,Kinglake,3990,319.504,148.02112402300006,-39.45856216899993,2022,315695.9671581375
142.04148378640733,-34.114230111510665,180,Wentworth - Buronga,6082,322.6286,141.72112402300007,-34.058562168999934,4449,30205.240856209257
150.55053540712075,-34.05791893559114,467,The Oaks - Oakdale,9220,322.7354,146.22112402300007,-32.85856216899994,5008,423873.10192686063
116.17154264130993,-34.27262680413267,1766,Manjimup,5615,323.8187,116.07112402300007,-34.35856216899994,4227,13277.708664761063
116.207649778733,-32.18491258797693,1861,Ashendon - Lesley,14,326.2898,117.72112402300006,-33.45856216899993,4641,200085.3015577409
145.80201796235465,-38.13533020431196,653,Drouin,16368,326.806,147.87112402300008,-39.75856216899994,1885,254244.97323674202
145.78501509368783,-17.06060273734312,1189,Gordonvale - Trinity,8908,327.0868,146.37112402300008,-17.558562168999938,11944,83181.93750893399
151.45342695622446,-33.08282024144893,220,Morisset - Cooranbong,15311,330.5208,146.82112402300007,-31.658562168999936,5554,463634.90670396364
150.7486068784804,-33.527218102119555,308,Kurrajong Heights - Ebenezer,22420,331.85,146.52112402300006,-32.25856216899994,5281,419794.9363569078
146.50281164079018,-38.08451341997045,675,Yallourn North - Glengarry,4566,342.7019,148.62112402300005,-38.85856216899994,2296,203850.2048701835
146.87428460498336,-41.323756265684054,2054,Grindelwald - Lanena,5841,344.8494,147.12112402300005,-40.658562168999936,1475,76735.38030604768
151.3241344111392,-33.173042181205076,48,Jilliby - Yarramalong,3474,346.7662,146.97112402300007,-31.35856216899994,5690,456785.28839083144
144.73666449354454,-36.334836883599415,1015,Rochester,3958,351.6447,144.42112402300006,-34.658562168999936,4186,188165.9208877896
145.93966677117226,-38.214044934702635,656,Warragul,18985,352.1791,147.42112402300006,-40.058562168999934,1748,241523.01114352932
146.60298449607924,-41.214132351848,2089,Port Sorell,5732,362.9642,145.92112402300006,-40.658562168999936,1471,84285.60796971798
153.03288789916726,-30.208323880145656,85,Coramba - Nana Glen - Bucca,3862,363.909,147.72112402300007,-29.85856216899994,6373,513773.75974666304
138.88211787302055,-34.810342136512986,1574,Adelaide Hills,6876,364.439,140.67112402300006,-34.95856216899993,4037,164372.33171442928
151.89318954090484,-32.71721976425675,124,Williamtown - Medowie - Karuah,14016,365.182,147.42112402300006,-30.458562168999936,6100,492763.4991782657
145.49623403072175,-37.62613207166197,872,Healesville - Yarra Glen,14172,369.5236,148.77112402300006,-38.558562168999934,2432,305342.3352400511
115.77577497388177,-31.56880609225303,1857,Carabooda - Pinjar,752,371.0902,115.92112402300006,-29.85856216899994,6267,190106.5838586881
146.71467746680088,-36.34219397320911,645,Beechworth,4641,371.3306,145.47112402300007,-34.35856216899994,4325,247397.15619366898
145.56176687208963,-37.953240924429664,885,Emerald - Cockatoo,18686,371.6241,146.67112402300006,-40.35856216899994,1609,283716.5568856967
145.6448591437142,-38.07973982274814,884,Bunyip - Garfield,8896,373.11130000000003,148.47112402300007,-39.158562168999936,2159,273713.25548909034
146.4105898004197,-34.53848371237963,262,Leeton,10313,373.8747,145.92112402300006,-34.058562168999934,4463,69745.6835834597
147.5635587882857,-42.73563564950961,2034,Sorell - Richmond,8541,375.9341,147.87112402300008,-42.158562168999936,797,68914.81061528441
150.51294330113618,-34.9971370441559,285,Tomerong - Wandandian - Woollamia,3469,375.9761,150.57112402300007,-37.95856216899993,2710,328653.3724509856
150.98230626280335,-33.54643408380346,305,Dural - Kenthurst - Wisemans Ferry,21705,377.5396,146.07112402300007,-33.158562168999936,4871,459122.96771131095
151.32548629987133,-32.709887099840145,106,Branxton - Greta - Pokolbin,10404,392.2861,147.57112402300007,-30.158562168999936,6236,455368.3189801644
137.8202683254503,-33.98607641880957,1696,Kadina,5396,394.1203,137.22112402300007,-33.45856216899993,4706,80666.40114174898
138.90439224269468,-35.0908276524121,1579,Mount Barker Region,6304,395.6658,140.07112402300007,-36.158562168999936,3491,158758.79148135267
153.47192620354028,-28.860078827997796,239,Ballina Region,17130,406.5487,148.02112402300006,-28.658562168999936,6918,532783.2316791948
152.8133154211576,-27.218720833848646,1426,Dayboro,8730,406.8379,148.77112402300006,-25.958562168999936,8144,426155.836368086
145.5532700532863,-38.20903512076073,886,Koo Wee Rup,7760,409.4351,146.97112402300007,-40.35856216899994,1610,268156.2786929587
133.62598221960886,-32.049546721316844,1701,Ceduna,2669,413.3375,133.77112402300006,-31.958562168999936,5374,17025.648726564148
148.9607095242547,-35.391012017980074,2300,ACT - South West,578,416.6124,149.07112402300007,-37.95856216899993,2705,285086.404241728
147.56027566833166,-37.960940035052175,663,Paynesville,6332,417.8856,149.07112402300007,-38.558562168999934,2433,147939.70914360188
147.2946844405875,-43.32900359520503,2069,Bruny Island - Kettering,3033,443.4576,147.72112402300007,-43.658562168999936,117,50303.33213330942
144.01967099049477,-38.441882587025226,626,Lorne - Anglesea,5293,447.9915,142.62112402300005,-40.058562168999934,1732,216298.22094939594
152.76307513962578,-26.737215048943263,1478,Caloundra Hinterland,8859,459.3262,149.82112402300007,-24.458562168999936,8828,388637.10536851984
144.98339237816305,-37.24633650406273,633,Kilmore - Broadford,13971,461.5232,142.92112402300006,-35.25856216899994,3909,288086.6651716293
146.4262947992681,-36.06604484501629,642,Rutherglen,3874,479.3481,145.17112402300006,-34.35856216899994,4324,221230.0595322855
121.85474748445993,-33.799720333525606,1979,Esperance,12307,479.8669,121.77112402300007,-33.75856216899994,4518,8990.871233675869
145.49630630433583,-17.037931723431885,1211,Mareeba,11334,480.2031,144.87112402300008,-16.958562168999936,12211,67151.98479719787
