long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
151.05851353107394,-33.90437593909994,370,Greenacre - Mount Lewis,27280,6.9817,150.42112402300006,-33.45856216899993,4750,77060.91563901163
144.96113896015237,-37.76648811759919,682,Brunswick,27123,5.1425,144.72112402300007,-38.25856216899994,2555,58543.14936848148
145.34808668794543,-38.06115706909839,890,Berwick - South,26930,14.8552,145.62112402300005,-38.25856216899994,2558,32446.250988577394
144.32551063808015,-38.053742613919326,615,Corio - Norlane,26894,80.8135,144.27112402300006,-37.95856216899993,2689,11594.096547054161
145.26861763715726,-38.038490837709254,903,Hampton Park - Lynbrook,26871,13.3423,145.77112402300006,-37.95856216899993,2694,45021.60674443825
115.32984745694667,-33.67599706367648,1747,Busselton,26828,196.2398,115.47112402300007,-33.75856216899994,4497,15979.607018184248
145.34222642729324,-38.10446554092674,899,Cranbourne East,26826,42.8901,145.47112402300007,-38.558562168999934,2421,51649.208328634966
151.24922457395854,-33.87764599096796,353,Double Bay - Bellevue Hill,26781,4.714,151.92112402300006,-34.058562168999934,4483,65260.18626342217
151.21225411725402,-33.79965929830148,419,Willoughby - Castle Cove - Northbridge,26738,10.7518,151.17112402300006,-33.158562168999936,4888,71205.70139998279
115.8344813484773,-31.76525483690649,1855,Wanneroo,26539,41.6742,115.62112402300006,-31.658562168999936,5450,23429.938956479342
153.04381868775098,-27.85496804225035,1363,Jimboomba,26536,249.6587,153.12112402300005,-28.058562168999934,7207,23808.767485129636
115.84754431276303,-31.80509678778101,1850,Madeley - Darch - Landsdale,26522,20.3512,116.07112402300007,-31.958562168999936,5315,27148.889893473035
150.99331648659896,-33.95548649142939,372,Panania - Milperra - Picnic Point,26461,14.3909,151.02112402300006,-34.658562168999936,4208,78029.60751183581
151.21921115610192,-33.73231792114606,447,Frenchs Forest - Belrose,26366,30.1321,151.47112402300007,-33.158562168999936,4889,67808.13952979361
151.28944951867965,-33.75602848030072,445,Dee Why - North Curl Curl,26354,4.0732,151.92112402300006,-33.45856216899993,4755,67271.82316877555
115.93174128656528,-31.965300704564132,1872,Rivervale - Kewdale - Cloverdale,26352,10.2384,116.37112402300006,-31.958562168999936,5316,41543.85814649986
145.0002579354674,-37.77236949628363,688,Northcote,26334,6.145,145.62112402300005,-37.658562168999936,2830,56182.49175902007
145.03412679514003,-37.803721411311436,730,Kew,26314,10.534,145.47112402300007,-37.35856216899994,2965,62697.62955628337
151.1823180877551,-33.89384281926832,342,Newtown - Camperdown - Darlington,26297,3.2812,151.77112402300006,-34.35856216899994,4346,74883.02791162572
151.0857509316863,-33.79190242605594,522,Eastwood - Denistone,26256,7.8201,150.87112402300008,-33.158562168999936,4887,73020.71977567658
151.08175890683327,-33.878680803102,413,Strathfield,26212,6.4515,151.32112402300007,-34.658562168999936,4209,89271.16565600027
151.0891346282887,-33.84358024524119,400,Concord West - North Strathfield,26116,5.103,150.57112402300007,-33.158562168999936,4886,89939.53027819168
151.29403531575932,-33.72923396439016,450,Narrabeen - Collaroy,25903,7.1622,152.07112402300007,-33.75856216899994,4619,72081.64647662087
151.10941449795243,-33.87811041319724,407,Burwood - Croydon,25879,4.4925,150.12112402300005,-34.058562168999934,4477,93506.84154466617
